pdb_id,file,chains,source
1w1w,/home/op98/protein_design/dataset/PP/PP2/1w1w.ent.pdb,8,compnd
2aq3,/home/op98/protein_design/dataset/PP/PP2/2aq3.ent.pdb,8,compnd
2bp7,/home/op98/protein_design/dataset/PP/PP2/2bp7.ent.pdb,8,compnd
2i9b,/home/op98/protein_design/dataset/PP/PP2/2i9b.ent.pdb,8,compnd
2iyb,/home/op98/protein_design/dataset/PP/PP2/2iyb.ent.pdb,8,compnd
2qho,/home/op98/protein_design/dataset/PP/PP2/2qho.ent.pdb,8,compnd
2r9p,/home/op98/protein_design/dataset/PP/PP2/2r9p.ent.pdb,8,compnd
3b08,/home/op98/protein_design/dataset/PP/PP2/3b08.ent.pdb,8,compnd
3biw,/home/op98/protein_design/dataset/PP/PP2/3biw.ent.pdb,8,compnd
3h2v,/home/op98/protein_design/dataset/PP/PP2/3h2v.ent.pdb,8,compnd
3ogo,/home/op98/protein_design/dataset/PP/PP2/3ogo.ent.pdb,8,compnd
3q4f,/home/op98/protein_design/dataset/PP/PP2/3q4f.ent.pdb,8,compnd
3qbt,/home/op98/protein_design/dataset/PP/PP2/3qbt.ent.pdb,8,compnd
3qs7,/home/op98/protein_design/dataset/PP/PP2/3qs7.ent.pdb,8,compnd
3tl8,/home/op98/protein_design/dataset/PP/PP2/3tl8.ent.pdb,8,compnd
3v4y,/home/op98/protein_design/dataset/PP/PP2/3v4y.ent.pdb,8,compnd
3vep,/home/op98/protein_design/dataset/PP/PP2/3vep.ent.pdb,8,compnd
3vhx,/home/op98/protein_design/dataset/PP/PP2/3vhx.ent.pdb,8,compnd
4dra,/home/op98/protein_design/dataset/PP/PP2/4dra.ent.pdb,8,compnd
4dx8,/home/op98/protein_design/dataset/PP/PP2/4dx8.ent.pdb,8,compnd
4g6v,/home/op98/protein_design/dataset/PP/PP2/4g6v.ent.pdb,8,compnd
4k81,/home/op98/protein_design/dataset/PP/PP2/4k81.ent.pdb,8,compnd
4llo,/home/op98/protein_design/dataset/PP/PP2/4llo.ent.pdb,8,compnd
3o6b,/home/op98/protein_design/dataset/PP/PP2/3o6b.ent.pdb,10,compnd
3sja,/home/op98/protein_design/dataset/PP/PP2/3sja.ent.pdb,10,compnd
1du3,/home/op98/protein_design/dataset/PP/PP2/1du3.ent.pdb,12,compnd
1wdw,/home/op98/protein_design/dataset/PP/PP2/1wdw.ent.pdb,12,compnd
2c7n,/home/op98/protein_design/dataset/PP/PP2/2c7n.ent.pdb,12,compnd
2j59,/home/op98/protein_design/dataset/PP/PP2/2j59.ent.pdb,12,compnd
2vyr,/home/op98/protein_design/dataset/PP/PP2/2vyr.ent.pdb,12,compnd
2xqr,/home/op98/protein_design/dataset/PP/PP2/2xqr.ent.pdb,12,compnd
3eab,/home/op98/protein_design/dataset/PP/PP2/3eab.ent.pdb,12,compnd
4dpg,/home/op98/protein_design/dataset/PP/PP2/4dpg.ent.pdb,12,compnd
4hx3,/home/op98/protein_design/dataset/PP/PP2/4hx3.ent.pdb,12,compnd
4ihh,/home/op98/protein_design/dataset/PP/PP2/4ihh.ent.pdb,12,compnd
4ng2,/home/op98/protein_design/dataset/PP/PP2/4ng2.ent.pdb,12,compnd
2f5z,/home/op98/protein_design/dataset/PP/PP2/2f5z.ent.pdb,15,compnd
1ogy,/home/op98/protein_design/dataset/PP/PP2/1ogy.ent.pdb,16,compnd
3v3k,/home/op98/protein_design/dataset/PP/PP2/3v3k.ent.pdb,16,compnd
3m9d,/home/op98/protein_design/dataset/PP/PP2/3m9d.ent.pdb,18,compnd
1vyh,/home/op98/protein_design/dataset/PP/PP2/1vyh.ent.pdb,20,compnd
3hug,/home/op98/protein_design/dataset/PP/PP2/3hug.ent.pdb,20,compnd
2wvw,/home/op98/protein_design/dataset/PP/PP2/2wvw.ent.pdb,24,compnd
3l89,/home/op98/protein_design/dataset/PP/PP2/3l89.ent.pdb,24,compnd
